SHATIN,TSUEN WAN,CENTRAL,EASTERN,KWUN TONG,TUEN MUN,TUNG CHUNG,SHAM SHUI PO,SOUTHERN,YUEN LONG,CENTRAL/WESTERN,KWAI CHUNG,TSEUNG KWAN O,TAI PO,MONG KOK,CAUSEWAY BAY
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0
0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0
0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0
1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1
1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0
1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0
1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0
1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1
0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0
1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0
1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0
1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1
1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1
1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0
1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0
1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0
1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0
1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0
1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1
0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1
1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1
1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1
1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1
0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1
0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1
0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0
1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1
1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1
1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1
0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1
0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1
1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1
0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0
0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1
1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0
0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1
1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1
1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0
0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0
0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1
0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1
0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1
